source,config,second,level,r_raw
bbb,L3T3_tf,2,4,553.192
bbb,L3T3_tf,3,4,554.04
bbb,L3T3_tf,4,4,561.056
bbb,L3T3_tf,5,4,512.112
bbb,L3T3_tf,6,4,587.736
bbb,L3T3_tf,7,4,569.72
bbb,L3T3_tf,8,4,619.64
bbb,L3T3_tf,9,4,537.4
bbb,L3T3_tf,10,4,544.768
bbb,L3T3_tf,11,4,790.84
bbb,L3T3_tf,12,4,268.944
bbb,L3T3_tf,13,4,501.688
bbb,L3T3_tf,14,4,563.264
bbb,L3T3_tf,15,4,543.192
bbb,L3T3_tf,16,4,539.984
bbb,L3T3_tf,17,4,660.336
bbb,L3T3_tf,18,4,498.464
bbb,L3T3_tf,19,4,662.992
bbb,L3T3_tf,20,4,475.68
bbb,L3T3_tf,21,4,435.272
bbb,L3T3_tf,22,4,705.512
bbb,L3T3_tf,23,4,564.96
bbb,L3T3_tf,24,4,402.848
bbb,L3T3_tf,25,4,533.504
bbb,L3T3_tf,26,4,535.8
bbb,L3T3_tf,27,4,561.632
bbb,L3T3_tf,28,4,603.208
bbb,L3T3_tf,29,4,561.8
bbb,L3T3_tf,30,4,544.248
bbb,L3T3_tf,31,4,525.92
bbb,L3T3_tf,32,4,585.544
bbb,L3T3_tf,33,4,530.472
bbb,L3T3_tf,34,4,547.536
bbb,L3T3_tf,35,4,551.008
bbb,L3T3_tf,36,4,583.656
bbb,L3T3_tf,37,4,543.424
bbb,L3T3_tf,38,4,565.296
bbb,L3T3_tf,39,4,538.096
bbb,L3T3_tf,40,4,563.552
bbb,L3T3_tf,41,4,538.44
bbb,L3T3_tf,42,4,569.296
bbb,L3T3_tf,43,4,586.32
bbb,L3T3_tf,44,4,574.848
bbb,L3T3_tf,45,4,506.376
bbb,L3T3_tf,46,4,564.624
bbb,L3T3_tf,47,4,834.376
bbb,L3T3_tf,48,4,299.608
bbb,L3T3_tf,49,4,504.808
bbb,L3T3_tf,50,4,538.536
bbb,L3T3_tf,51,4,589.648
bbb,L3T3_tf,52,4,578.552
bbb,L3T3_tf,53,4,549.408
bbb,L3T3_tf,54,4,577.592
bbb,L3T3_tf,55,4,526.152
bbb,L3T3_tf,56,4,399.784
bbb,L3T3_tf,57,4,591.776
bbb,L3T3_tf,58,4,634.536
bbb,L3T3_tf,59,4,508.304
bbb,L3T3_tf,60,4,847.352
bbb,L3T3_tf,61,4,379.088
bbb,L3T3_tf,62,4,517.504
bbb,L3T3_tf,63,4,822.88
bbb,L3T3_tf,64,4,322.712
bbb,L3T3_tf,65,4,552.248
bbb,L3T3_tf,66,4,543.928
bbb,L3T3_tf,67,4,553.536
bbb,L3T3_tf,68,4,672.56
bbb,L3T3_tf,69,4,510.056
bbb,L3T3_tf,70,4,461.208
bbb,L3T3_tf,71,4,789.92
bbb,L3T3_tf,72,4,262.488
bbb,L3T3_tf,73,4,340.12
bbb,L3T3_tf,74,4,426.712
bbb,L3T3_tf,75,4,314.704
bbb,L3T3_tf,76,4,348.216
bbb,L3T3_tf,77,4,356.912
bbb,L3T3_tf,78,4,363.576
bbb,L3T3_tf,79,4,347.288
bbb,L3T3_tf,80,4,357.2
bbb,L3T3_tf,81,4,330.416
bbb,L3T3_tf,82,4,391.992
bbb,L3T3_tf,83,4,317.464
bbb,L3T3_tf,84,4,324.472
bbb,L3T3_tf,85,4,480.856
bbb,L3T3_tf,86,4,392.536
bbb,L3T3_tf,87,4,321.04
bbb,L3T3_tf,88,4,442.224
bbb,L3T3_tf,89,4,663.696
bbb,L3T3_tf,90,4,530.448
bbb,L3T3_tf,91,4,568.752
bbb,L3T3_tf,92,4,498.096
bbb,L3T3_tf,93,4,500.48
bbb,L3T3_tf,94,4,685.112
bbb,L3T3_tf,95,4,587.168
bbb,L3T3_tf,96,4,517.488
bbb,L3T3_tf,97,4,381.96
bbb,L3T3_tf,98,4,581.584
bbb,L3T3_tf,99,4,637.112
bbb,L3T3_tf,100,4,469.648
bbb,L3T3_tf,101,4,737.92
bbb,L3T3_tf,102,4,407.368
bbb,L3T3_tf,103,4,574.376
bbb,L3T3_tf,104,4,575.688
bbb,L3T3_tf,105,4,606.256
bbb,L3T3_tf,106,4,490.896
bbb,L3T3_tf,107,4,581.984
bbb,L3T3_tf,108,4,546.72
bbb,L3T3_tf,109,4,580.48
bbb,L3T3_tf,110,4,502.464
bbb,L3T3_tf,111,4,599.752
bbb,L3T3_tf,112,4,852.416
bbb,L3T3_tf,113,4,143.888
bbb,L3T3_tf,114,4,499.68
bbb,L3T3_tf,115,4,714.368
bbb,L3T3_tf,116,4,554.096
bbb,L3T3_tf,117,4,861.392
bbb,L3T3_tf,118,4,348.136
bbb,L3T3_tf,119,4,433.36
bbb,L3T3_tf,120,4,603.808
bbb,L3T3_tf,121,4,512.728
bbb,L3T3_tf,122,4,558.168
bbb,L3T3_tf,123,4,481.032
bbb,L3T3_tf,124,4,551.104
bbb,L3T3_tf,125,4,594.8
bbb,L3T3_tf,126,4,1007.184
bbb,L3T3_tf,127,4,242.92
bbb,L3T3_tf,128,4,389.408
bbb,L3T3_tf,129,4,554.04
bbb,L3T3_tf,130,4,663.88
bbb,L3T3_tf,131,4,570.944
bbb,L3T3_tf,132,4,446.912
bbb,L3T3_tf,133,4,632.504
bbb,L3T3_tf,134,4,565.536
bbb,L3T3_tf,135,4,542.688
bbb,L3T3_tf,136,4,443.88
bbb,L3T3_tf,137,4,627.736
bbb,L3T3_tf,138,4,540.632
bbb,L3T3_tf,139,4,576.424
bbb,L3T3_tf,140,4,478.472
bbb,L3T3_tf,141,4,601.984
bbb,L3T3_tf,142,4,657.56
bbb,L3T3_tf,143,4,509.112
bbb,L3T3_tf,144,4,453.912
bbb,L3T3_tf,145,4,516.176
bbb,L3T3_tf,146,4,823.24
bbb,L3T3_tf,147,4,218.408
bbb,L3T3_tf,148,4,316.096
bbb,L3T3_tf,149,4,369.904
bbb,L3T3_tf,150,4,411.304
bbb,L3T3_tf,151,4,371.432
bbb,L3T3_tf,152,4,339.608
bbb,L3T3_tf,153,4,316.344
bbb,L3T3_tf,154,4,361.704
bbb,L3T3_tf,155,4,404.0
bbb,L3T3_tf,156,4,249.6
bbb,L3T3_tf,157,4,292.624
bbb,L3T3_tf,158,4,501.784
bbb,L3T3_tf,159,4,531.2
