source,config,second,level,r_raw
bbb,L2T2_sf,159,3,2059.48
bbb,L2T2_sf,160,3,2205.792
bbb,L2T2_sf,161,3,1849.28
bbb,L2T2_sf,162,3,1587.12
bbb,L2T2_sf,163,3,2331.52
bbb,L2T2_sf,164,3,1740.008
bbb,L2T2_sf,165,3,1841.464
bbb,L2T2_sf,166,3,1444.104
bbb,L2T2_sf,167,3,2912.28
bbb,L2T2_sf,168,3,1585.728
bbb,L2T2_sf,169,3,1536.544
bbb,L2T2_sf,170,3,1688.16
bbb,L2T2_sf,171,3,2106.864
bbb,L2T2_sf,172,3,2257.8
bbb,L2T2_sf,173,3,2057.24
bbb,L2T2_sf,174,3,1801.496
bbb,L2T2_sf,175,3,1893.608
bbb,L2T2_sf,176,3,2289.168
bbb,L2T2_sf,177,3,1728.024
bbb,L2T2_sf,178,3,1832.448
